Household ID,Date,House Type,Family Members,Number of Rooms,AC Usage (Hours),Fan Usage (Hours),Refrigerator Usage (Hours),Washing Machine Usage (Hours),Water Motor Usage (Hours),Lighting (Hours),Outdoor Temperature (C),Day of Week,Season,Is Holiday,Daily Consumption (kWh)
93F040C7,2025-12-28,Portion,5,5,0.0,3.9,11.0,2.7,1.2,11.0,9.1,Sunday,Winter,1,13.15
39D00762,2025-08-09,Villa,2,7,10.6,12.9,10.6,3.0,2.1,6.6,40.2,Saturday,Summer,1,35.43
3E0C5EC5,2026-03-05,Single Family Home,2,3,3.9,4.6,13.0,1.8,1.9,6.1,24.6,Thursday,Spring/Autumn,1,16.83
ABA5D1C9,2025-09-24,Portion,4,6,5.9,22.6,11.7,0.1,2.8,4.8,37.6,Wednesday,Summer,0,27.4
972C8583,2026-04-11,Villa,5,10,2.1,10.8,13.2,1.7,1.2,8.8,23.6,Saturday,Spring/Autumn,1,26.31
D909E0C9,2026-01-07,Single Family Home,4,5,0.0,3.0,11.1,2.3,1.3,9.6,11.6,Wednesday,Winter,1,12.83
9ED7A652,2026-01-10,Portion,4,3,0.0,1.1,10.1,1.8,0.9,6.8,15.2,Saturday,Winter,1,5.63
AFAF20EC,2025-10-27,Apartment,3,3,3.9,6.5,10.1,0.3,1.2,6.4,27.2,Monday,Spring/Autumn,0,12.4
043F1B5F,2026-05-30,Single Family Home,5,3,14.3,19.1,11.3,1.8,2.5,7.7,42.1,Saturday,Summer,1,32.82
73E0467E,2025-11-12,Apartment,2,3,0.0,1.4,11.8,2.5,0.9,7.3,10.1,Wednesday,Winter,1,8.22
808F8CB9,2025-12-11,Villa,1,8,0.0,1.0,13.4,2.9,0.5,9.8,15.1,Thursday,Winter,1,13.47
A60C1329,2025-11-24,Portion,4,5,0.0,0.8,11.5,0.3,1.5,7.9,10.2,Monday,Winter,0,9.55
46A3110A,2026-01-16,Portion,7,3,0.0,2.5,11.4,0.4,0.7,12.0,5.4,Friday,Winter,0,5.68
1C6FEC01,2025-09-25,Apartment,1,4,11.6,17.9,13.7,1.3,1.9,6.4,44.7,Thursday,Summer,1,32.65
19DD3B90,2025-10-15,Portion,7,6,0.9,11.9,10.7,0.2,1.6,10.7,21.2,Wednesday,Spring/Autumn,0,18.56
E128B9A8,2026-03-17,Portion,4,4,1.6,10.0,12.4,0.3,1.4,8.2,24.8,Tuesday,Spring/Autumn,0,11.79
B4B2CE14,2026-02-10,Apartment,2,2,0.0,3.8,11.3,2.1,1.3,8.4,18.3,Tuesday,Winter,1,8.8
E81B60FF,2026-03-15,Single Family Home,6,3,1.9,10.6,13.7,1.4,1.4,7.7,25.9,Sunday,Spring/Autumn,1,13.03
E65DD443,2025-12-20,Apartment,8,3,0.0,1.9,13.6,1.8,0.7,9.9,10.0,Saturday,Winter,1,9.73
F9705E4B,2025-10-11,Apartment,3,4,2.5,9.0,12.5,3.0,1.1,9.6,24.9,Saturday,Spring/Autumn,1,16.85
9810B8C1,2025-11-12,Portion,1,6,0.0,1.3,12.3,0.5,0.7,6.5,19.2,Wednesday,Winter,0,7.7
D1A529DB,2025-07-13,Villa,4,9,14.8,19.8,13.5,2.7,2.3,4.6,42.4,Sunday,Summer,1,46.67
258675E9,2026-04-16,Apartment,5,4,0.7,11.5,11.3,1.6,1.9,11.4,30.5,Thursday,Spring/Autumn,1,13.74
59CCC94A,2026-07-04,Villa,8,7,8.5,19.2,13.2,2.9,3.0,6.0,39.6,Saturday,Summer,1,33.85
D3E763D1,2025-11-13,Villa,8,5,0.0,1.3,10.6,1.9,1.4,11.8,14.1,Thursday,Winter,1,9.6
A3C9F400,2025-07-14,Portion,4,4,6.1,22.4,13.4,1.1,3.0,5.7,35.3,Monday,Summer,1,24.7
93DC8EEA,2026-04-04,Portion,6,4,0.5,10.2,12.1,1.0,1.6,8.9,28.6,Saturday,Spring/Autumn,1,13.56
EBAF89C7,2026-06-21,Apartment,5,4,4.4,21.9,11.5,2.4,2.7,6.0,37.9,Sunday,Summer,1,23.58
E9926BAD,2025-12-18,Single Family Home,5,5,0.0,0.5,11.0,2.7,0.6,10.5,11.4,Thursday,Winter,1,8.35
F1FCFC36,2026-07-05,Villa,4,5,4.5,16.1,13.2,1.4,2.9,4.4,36.7,Sunday,Summer,1,23.0
57E0D57B,2026-05-08,Apartment,7,3,7.4,17.9,11.0,1.6,1.9,5.8,35.7,Friday,Summer,1,23.76
02223C10,2026-01-05,Single Family Home,8,4,0.0,2.3,13.0,1.3,1.1,7.7,15.5,Monday,Winter,1,7.4
29A099DE,2025-10-26,Villa,2,7,1.5,6.3,10.6,2.3,1.9,8.9,24.5,Sunday,Spring/Autumn,1,17.6
37A2A180,2025-10-18,Apartment,1,3,3.0,9.6,11.2,1.8,1.1,9.8,23.5,Saturday,Spring/Autumn,1,12.45
5A2D6AEE,2026-03-05,Apartment,1,3,1.2,8.7,12.9,0.7,1.3,12.0,22.5,Thursday,Spring/Autumn,0,11.68
C90703E8,2026-05-17,Single Family Home,2,5,7.7,16.1,13.4,1.6,1.7,5.5,41.2,Sunday,Summer,1,27.74
325CBA4E,2025-12-12,Apartment,5,2,0.0,0.7,10.7,0.9,1.0,6.1,12.3,Friday,Winter,0,7.2
3FACABCC,2026-04-30,Portion,7,6,1.2,5.8,13.1,0.8,1.3,9.9,24.1,Thursday,Spring/Autumn,0,14.61
4D515B58,2026-02-10,Single Family Home,7,5,0.0,3.7,13.4,0.8,1.4,10.7,11.9,Tuesday,Winter,0,11.85
4001570A,2025-08-25,Single Family Home,5,5,3.2,20.0,10.4,0.3,2.1,4.3,37.3,Monday,Summer,0,20.03
A0D980BA,2025-12-22,Single Family Home,7,6,0.0,3.0,13.9,0.1,1.4,9.4,13.0,Monday,Winter,0,10.64
B1B2B9C6,2025-10-29,Villa,8,7,3.0,9.5,11.0,2.4,1.7,8.7,23.1,Wednesday,Spring/Autumn,1,19.52
6906B588,2025-12-22,Apartment,7,2,0.0,2.2,10.8,0.8,0.6,6.4,14.1,Monday,Winter,0,6.64
C960B851,2025-10-03,Villa,3,9,0.2,5.8,12.3,1.9,1.6,9.2,26.3,Friday,Spring/Autumn,1,19.41
6485525E,2025-08-22,Apartment,8,4,12.3,14.4,10.3,1.4,1.7,6.2,38.2,Friday,Summer,1,29.4
0E00583D,2025-10-13,Apartment,6,4,2.3,8.7,10.4,0.9,1.9,10.7,25.8,Monday,Spring/Autumn,0,14.36
7B417AED,2026-03-16,Apartment,2,4,2.5,7.7,13.0,0.6,1.0,9.0,29.7,Monday,Spring/Autumn,0,12.52
24E72383,2026-01-28,Portion,3,4,0.0,2.1,11.2,0.9,1.5,7.5,12.6,Wednesday,Winter,0,7.51
B819B15D,2026-07-04,Apartment,8,4,9.1,17.3,13.8,2.0,3.0,5.3,40.6,Saturday,Summer,1,30.83
113038F5,2025-07-07,Apartment,2,2,7.6,12.8,11.2,0.9,2.1,5.8,39.7,Monday,Summer,0,20.94
D52D8F91,2026-01-08,Portion,1,3,0.0,0.7,13.1,1.4,1.3,9.0,13.1,Thursday,Winter,1,7.24
2F1D80EA,2026-05-03,Villa,8,10,7.0,15.6,12.3,1.3,2.4,4.6,40.3,Sunday,Summer,1,34.55
257066E8,2026-02-24,Single Family Home,3,4,0.0,3.4,10.6,1.0,1.1,11.9,16.8,Tuesday,Winter,0,10.63
8BF349A3,2025-09-18,Portion,5,5,13.8,15.2,11.9,0.9,2.9,5.2,42.9,Thursday,Summer,0,34.66
5E09F48E,2026-03-08,Portion,7,3,1.4,10.0,11.7,1.8,1.4,8.5,24.0,Sunday,Spring/Autumn,1,13.29
